userid,fcnname,actionid,actiontype,time,input,output,quizq,actualoutput,result,finalguess,
yli322,IsBipartite,91,quiz_answer,2020-04-06 18:44:33,"inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }",false,3,true,false,,
yli322,IsBipartite,92,eval_input,2020-04-06 18:47:27,"inst myInst {
  Node = A + B + C
  edges = A -> B + B -> C
}",true,,,,,
yli322,IsBipartite,93,eval_input,2020-04-06 18:47:36,"inst myInst {
  Node = A + B + C
  edges = A -> B + B -> C + A -> C
}",true,,,,,
yli322,IsBipartite,94,eval_input,2020-04-06 18:48:34,"inst myInst {
  Node = A + B + C
  edges = A -> B + B -> C + C -> A
}",false,,,,,
yli322,IsBipartite,95,eval_input,2020-04-06 18:48:59,"inst myInst {
  Node = A + B + C + D
  edges = A -> B + B -> C + C -> D + D -> A
}",true,,,,,
yli322,IsBipartite,96,eval_input,2020-04-06 18:57:30,"inst myInst {
  Node = A + B + C + D
  edges = A -> B + B -> C + C -> D + D -> A
}",true,,,,,
yli322,IsBipartite,97,eval_input,2020-04-06 19:07:44,"inst myInst {
  Node = A + B + C + D
  edges = A -> A
}",false,,,,,
yli322,IsBipartite,98,eval_input,2020-04-06 19:07:49,"inst myInst {
  Node = A + B + C + D
  edges = A -> B
}",true,,,,,
yli322,IsBipartite,99,eval_input,2020-04-06 19:07:57,"inst myInst {
  Node = A + B + C + D
  edges = A -> B + B -> C
}",true,,,,,
yli322,IsBipartite,100,eval_input,2020-04-06 19:08:09,"inst myInst {
  Node = A + B + C + D
  edges = A -> B + B -> C + A -> C
}",true,,,,,
yli322,IsBipartite,101,eval_input,2020-04-06 19:09:52,"inst myInst {
  Node = A + B + C + D
  edges = A -> B + B -> C + C -> A
}",false,,,,,
yli322,IsBipartite,102,eval_input,2020-04-06 19:10:12,"inst myInst {
  Node = A + B + C + D
  edges = A -> B + B -> C + C -> D + D -> A
}",true,,,,,
yli322,IsBipartite,103,eval_input,2020-04-06 19:10:25,"inst myInst {
  Node = A + B + C + D + E
  edges = A -> B + B -> C + C -> D + D -> E + E -> A
}",false,,,,,
yli322,IsBipartite,104,quiz_answer,2020-04-06 19:11:21,"inst myInst {
      Node = A 
      edges = A->A
    }",false,0,false,true,,
yli322,IsBipartite,105,quiz_answer,2020-04-06 19:11:25,"inst myInst {
      Node = A
      edges = none
    }",true,1,true,true,,
yli322,IsBipartite,106,quiz_answer,2020-04-06 19:11:29,"inst myInst {
      Node = A + B
      edges = A->B + B->A
    }",true,2,true,true,,
yli322,IsBipartite,107,quiz_answer,2020-04-06 19:11:45,"inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }",true,3,true,true,,
yli322,IsBipartite,108,quiz_answer,2020-04-06 19:11:52,"inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }",false,4,false,true,,
yli322,IsBipartite,109,quiz_answer,2020-04-06 19:12:06,"inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }",true,5,true,true,,
yli322,IsBipartite,110,quiz_answer,2020-04-06 19:12:16,"inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }",true,6,true,true,,
yli322,IsBipartite,111,quiz_answer,2020-04-06 19:12:24,"inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }",false,7,false,true,,
yli322,IsBipartite,112,final_answer,2020-04-06 19:12:26,,,,,,It tests graphs with cycles of even number nodes.,
yli322,ThreeCycle,113,eval_input,2020-04-06 19:13:10,"inst myInst {
  Node = A + B + C + D + E
  edges = A -> B + B -> C + C -> D + D -> E + E -> A
}",false,,,,,
yli322,ThreeCycle,114,eval_input,2020-04-06 19:13:25,"inst myInst {
  Node = A + B
  edges = A -> A
}",false,,,,,
yli322,ThreeCycle,115,eval_input,2020-04-06 19:13:29,"inst myInst {
  Node = A + B
  edges = A -> B
}",false,,,,,
yli322,ThreeCycle,116,eval_input,2020-04-06 19:13:37,"inst myInst {
  Node = A + B
  edges = A -> B + B -> A
}",false,,,,,
yli322,ThreeCycle,117,eval_input,2020-04-06 19:13:49,"inst myInst {
  Node = A + B
  edges = none
}",false,,,,,
yli322,ThreeCycle,118,eval_input,2020-04-06 19:14:07,"inst myInst {
  Node = A + B
  edges = A -> A + B -> B
}",false,,,,,
yli322,ThreeCycle,119,eval_input,2020-04-06 19:14:23,"inst myInst {
  Node = A + B
  edges = A -> A + B -> B + A -> B
}",false,,,,,
yli322,ThreeCycle,120,eval_input,2020-04-06 19:14:39,"inst myInst {
  Node = A + B + C
  edges = A -> A + B -> B + A -> B
}",false,,,,,
yli322,ThreeCycle,121,eval_input,2020-04-06 19:14:49,"inst myInst {
  Node = A + B + C
  edges = A -> B + B -> C
}",false,,,,,
yli322,ThreeCycle,122,eval_input,2020-04-06 19:14:55,"inst myInst {
  Node = A + B + C
  edges = A -> B + B -> C + A -> C
}",false,,,,,
yli322,ThreeCycle,123,eval_input,2020-04-06 19:15:03,"inst myInst {
  Node = A + B + C
  edges = A -> B + B -> C + C -> A
}",true,,,,,
yli322,ThreeCycle,124,eval_input,2020-04-06 19:15:20,"inst myInst {
  Node = A + B
  edges = A -> B + B -> A
}",false,,,,,
yli322,ThreeCycle,125,eval_input,2020-04-06 19:15:43,"inst myInst {
  Node = A + B + C + D
  edges = A -> B + B -> C + C -> D + D -> A
}",false,,,,,
yli322,ThreeCycle,126,eval_input,2020-04-06 19:15:58,"inst myInst {
  Node = A + B + C + D
  edges = A -> B + B -> C + C -> D + D -> A + C -> A
}",true,,,,,
yli322,ThreeCycle,127,quiz_answer,2020-04-06 19:16:42,"inst myInst {
      Node = A 
      edges = A->A
    }",false,0,false,true,,
yli322,ThreeCycle,128,quiz_answer,2020-04-06 19:16:47,"inst myInst {
      Node = A
      edges = none
    }",false,1,false,true,,
yli322,ThreeCycle,129,quiz_answer,2020-04-06 19:16:51,"inst myInst {
      Node = A + B
      edges = A->B + B->A
    }",false,2,false,true,,
yli322,ThreeCycle,130,quiz_answer,2020-04-06 19:17:06,"inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }",false,3,false,true,,
yli322,ThreeCycle,131,quiz_answer,2020-04-06 19:17:11,"inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }",true,4,true,true,,
yli322,ThreeCycle,132,quiz_answer,2020-04-06 19:17:17,"inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }",false,5,false,true,,
yli322,ThreeCycle,133,quiz_answer,2020-04-06 19:17:21,"inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }",false,6,false,true,,
yli322,ThreeCycle,134,quiz_answer,2020-04-06 19:17:32,"inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }",false,7,false,true,,
yli322,ThreeCycle,135,final_answer,2020-04-06 19:17:33,,,,,,It is to test if a graph has a triangle.,
jnieto,IsDag,0,eval_input,2020-04-06 22:49:31,"inst myInst {
  Node = A
       + B
       + C
  edges = none
}",true,,,,,
jnieto,IsDag,1,eval_input,2020-04-06 22:49:49,"inst myInst {
  Node = A
  edges = none
}",true,,,,,
jnieto,IsDag,2,eval_input,2020-04-06 22:49:54,"inst myInst {
  Node = none
  edges = none
}",true,,,,,
jnieto,IsDag,4,eval_input,2020-04-06 22:50:01,"inst myInst {
  Node = A + B
  edges = none
}",true,,,,,
jnieto,IsDag,3,eval_input,2020-04-06 22:50:01,"inst myInst {
  Node = A + B
  edges = none
}",true,,,,,
jnieto,IsDag,5,eval_input,2020-04-06 22:50:06,"inst myInst {
  Node = A + B
  edges = A->A
}",false,,,,,
jnieto,IsDag,6,eval_input,2020-04-06 22:50:10,"inst myInst {
  Node = A + B
  edges = A->B
}",true,,,,,
jnieto,IsDag,7,eval_input,2020-04-06 22:50:13,"inst myInst {
  Node = A + B
  edges = B->B
}",false,,,,,
jnieto,IsDag,8,eval_input,2020-04-06 22:50:28,"inst myInst {
  Node = A + B
  edges = B->B
}",false,,,,,
jnieto,IsDag,9,eval_input,2020-04-06 22:50:33,"inst myInst {
  Node = A + B + C
  edges = B->C 
}",true,,,,,
jnieto,IsDag,10,eval_input,2020-04-06 22:50:37,"inst myInst {
  Node = A + B + C
  edges = C->C 
}",false,,,,,
jnieto,IsDag,11,eval_input,2020-04-06 22:50:41,"inst myInst {
  Node = A + B + C
  edges = A->C 
}",true,,,,,
jnieto,IsDag,12,quiz_answer,2020-04-06 22:52:26,"inst myInst {
      Node = A 
      edges = A->A
    }",false,0,false,true,,
jnieto,IsDag,13,quiz_answer,2020-04-06 22:52:30,"inst myInst {
      Node = A
      edges = none
    }",true,1,true,true,,
jnieto,IsDag,14,quiz_answer,2020-04-06 22:52:38,"inst myInst {
      Node = A + B
      edges = A->B + B->A
    }",true,2,false,false,,
jnieto,IsDag,15,eval_input,2020-04-06 22:52:52,"inst myInst {
  Node = A + B + C
  edges = A->C + A->B
}",true,,,,,
jnieto,IsDag,16,eval_input,2020-04-06 22:53:00,"inst myInst {
  Node = A + B + C
  edges = A->C + A->A
}",false,,,,,
jnieto,IsDag,17,eval_input,2020-04-06 22:53:04,"inst myInst {
  Node = A + B + C
  edges = A->C + B->A
}",true,,,,,
jnieto,IsDag,18,quiz_answer,2020-04-06 22:53:26,"inst myInst {
      Node = A 
      edges = A->A
    }",false,0,false,true,,
jnieto,IsDag,19,quiz_answer,2020-04-06 22:53:32,"inst myInst {
      Node = A
      edges = none
    }",true,1,true,true,,
jnieto,IsDag,20,quiz_answer,2020-04-06 22:53:39,"inst myInst {
      Node = A + B
      edges = A->B + B->A
    }",true,2,false,false,,
jnieto,IsDag,21,eval_input,2020-04-06 22:53:54,"inst myInst {
  Node = A + B + C
  edges = A->B + B->A
}",false,,,,,
jnieto,IsDag,22,eval_input,2020-04-06 22:53:59,"inst myInst {
  Node = A + B + C
  edges = A->B + B->C
}",true,,,,,
jnieto,IsDag,23,eval_input,2020-04-06 22:54:11,"inst myInst {
  Node = A + B + C
  edges = A->B + B->C + C->B
}",false,,,,,
jnieto,IsDag,24,eval_input,2020-04-06 22:54:17,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D
}",true,,,,,
jnieto,IsDag,25,eval_input,2020-04-06 22:54:37,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + B->A
}",false,,,,,
jnieto,IsDag,26,eval_input,2020-04-06 22:59:36,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->A 
}",false,,,,,
jnieto,IsDag,27,quiz_answer,2020-04-06 23:00:20,"inst myInst {
      Node = A 
      edges = A->A
    }",false,0,false,true,,
jnieto,IsDag,28,quiz_answer,2020-04-06 23:00:28,"inst myInst {
      Node = A
      edges = none
    }",true,1,true,true,,
jnieto,IsDag,29,quiz_answer,2020-04-06 23:00:37,"inst myInst {
      Node = A + B
      edges = A->B + B->A
    }",false,2,false,true,,
jnieto,IsDag,30,quiz_answer,2020-04-06 23:00:49,"inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }",true,3,true,true,,
jnieto,IsDag,31,quiz_answer,2020-04-06 23:00:54,"inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }",false,4,false,true,,
jnieto,IsDag,32,quiz_answer,2020-04-06 23:01:00,"inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }",true,5,true,true,,
jnieto,IsDag,33,quiz_answer,2020-04-06 23:01:08,"inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }",false,6,false,true,,
jnieto,IsDag,34,quiz_answer,2020-04-06 23:01:17,"inst myInst {
      Node = A + B + C + D + E
      edges = A->B + B->C + C->D + D->E + E->A
    }",false,7,false,true,,
jnieto,IsDag,35,final_answer,2020-04-06 23:01:18,,,,,,"pred acyclic {

no iden & ^edges


}",
jnieto,IsBipartite,36,eval_input,2020-04-06 23:01:44,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->A 
}",false,,,,,
jnieto,IsBipartite,37,eval_input,2020-04-06 23:01:51,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->C 
}",false,,,,,
jnieto,IsBipartite,38,eval_input,2020-04-06 23:01:56,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C  
}",true,,,,,
jnieto,IsBipartite,39,eval_input,2020-04-06 23:02:08,"inst myInst {
  Node = A + B + C + D
  edges = none
}",true,,,,,
jnieto,IsBipartite,40,eval_input,2020-04-06 23:02:14,"inst myInst {
  Node = none
  edges = none
}",true,,,,,
jnieto,IsBipartite,41,eval_input,2020-04-06 23:02:32,"inst myInst {
  Node = A + B + C + D
  edges = A->B
}",true,,,,,
jnieto,IsBipartite,42,eval_input,2020-04-06 23:02:42,"inst myInst {
  Node = A + B + C + D
  edges = A->B + C->D
}",true,,,,,
jnieto,IsBipartite,43,eval_input,2020-04-06 23:02:48,"inst myInst {
  Node = A + B + C + D
  edges = A->B + C->D + B->D
}",true,,,,,
jnieto,IsBipartite,44,eval_input,2020-04-06 23:03:00,"inst myInst {
  Node = A + B + C + D
  edges = A->B + C->D + B->D + D->A
}",false,,,,,
jnieto,IsBipartite,45,eval_input,2020-04-06 23:03:08,"inst myInst {
  Node = A + B + C + D
  edges = A->B + C->D + B->D + D->B
}",true,,,,,
jnieto,IsBipartite,46,eval_input,2020-04-06 23:03:17,"inst myInst {
  Node = A + B + C + D
  edges =  B->D + D->B
}",true,,,,,
jnieto,IsBipartite,47,eval_input,2020-04-06 23:03:34,"inst myInst {
  Node = A + B + C + D
  edges = A->B + C->D + B->D + D->B + B->A
}",true,,,,,
jnieto,IsBipartite,48,eval_input,2020-04-06 23:04:08,"inst myInst {
  Node = A + B + C + D
  edges = A->B + C->D + B->D + D->B + B->A + C->A
}",true,,,,,
jnieto,IsBipartite,49,eval_input,2020-04-06 23:04:21,"inst myInst {
  Node = A + B + C + D
  edges = A->B + C->D + B->D + D->B + B->A + C->A + A->C
}",true,,,,,
jnieto,IsBipartite,50,eval_input,2020-04-06 23:04:42,"inst myInst {
  Node = A + B + C + D
  edges = A->B + C->D + B->D + D->B + B->A + C->A + A->C + D->C
}",true,,,,,
jnieto,IsBipartite,51,eval_input,2020-04-06 23:05:33,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + A->C + A->D + C->D + B->D + D->B + B->A + C->A + D->C
}",false,,,,,
jnieto,IsBipartite,52,eval_input,2020-04-06 23:05:43,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + A->C + A->D + C->D + B->D + D->B + B->A + C->A + D->C
}",false,,,,,
jnieto,IsBipartite,53,eval_input,2020-04-06 23:05:47,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + A->C + C->D + B->D + D->B + B->A + C->A + D->C
}",true,,,,,
jnieto,IsBipartite,54,eval_input,2020-04-06 23:06:04,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + A->C + C->D + B->D + D->B + B->A + C->A + D->C + C->B
}",false,,,,,
jnieto,IsBipartite,55,eval_input,2020-04-06 23:06:15,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + A->A
}",false,,,,,
jnieto,IsBipartite,56,eval_input,2020-04-06 23:06:19,"inst myInst {
  Node = A + B + C + D 
  edges = A->A
}",false,,,,,
jnieto,IsBipartite,57,eval_input,2020-04-06 23:06:41,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + A->C + A->D
}",true,,,,,
jnieto,IsBipartite,58,eval_input,2020-04-06 23:06:55,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + A->C + A->D + C->A
}",true,,,,,
jnieto,IsBipartite,59,eval_input,2020-04-06 23:07:10,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + B->C
}",true,,,,,
jnieto,IsBipartite,60,eval_input,2020-04-06 23:07:15,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + B->C + C->D
}",true,,,,,
jnieto,IsBipartite,61,eval_input,2020-04-06 23:07:21,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + B->C + C->D + D->A
}",true,,,,,
jnieto,IsBipartite,62,quiz_answer,2020-04-06 23:07:58,"inst myInst {
      Node = A 
      edges = A->A
    }",false,0,false,true,,
jnieto,IsBipartite,63,quiz_answer,2020-04-06 23:08:01,"inst myInst {
      Node = A
      edges = none
    }",true,1,true,true,,
jnieto,IsBipartite,64,quiz_answer,2020-04-06 23:08:09,"inst myInst {
      Node = A + B
      edges = A->B + B->A
    }",true,2,true,true,,
jnieto,IsBipartite,65,quiz_answer,2020-04-06 23:08:18,"inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }",true,3,true,true,,
jnieto,IsBipartite,66,quiz_answer,2020-04-06 23:08:34,"inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }",true,4,false,false,,
jnieto,IsBipartite,67,final_answer,2020-04-06 23:08:37,,,,,,Not sure,
jnieto,ThreeCycle,68,eval_input,2020-04-06 23:09:12,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + B->C + C->D + D->A
}",false,,,,,
jnieto,ThreeCycle,69,eval_input,2020-04-06 23:09:26,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + B->C + C->A + D->A
}",true,,,,,
jnieto,ThreeCycle,70,eval_input,2020-04-06 23:09:37,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + A->A
}",false,,,,,
jnieto,ThreeCycle,71,eval_input,2020-04-06 23:09:46,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + B->A
}",false,,,,,
jnieto,ThreeCycle,72,eval_input,2020-04-06 23:10:02,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + B->C
}",false,,,,,
jnieto,ThreeCycle,73,eval_input,2020-04-06 23:10:12,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + D->C
}",false,,,,,
jnieto,ThreeCycle,74,eval_input,2020-04-06 23:10:27,"inst myInst {
  Node = A + B + C + D 
  edges = A->B + D->C + B->D
}",false,,,,,
jnieto,ThreeCycle,75,eval_input,2020-04-06 23:10:35,"inst myInst {
  Node = A + B + C + D 
  edges = none
}",false,,,,,
jnieto,ThreeCycle,76,eval_input,2020-04-06 23:10:39,"inst myInst {
  Node = none
  edges = none
}",false,,,,,
jnieto,ThreeCycle,77,eval_input,2020-04-06 23:11:15,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->A + D->A
}",true,,,,,
jnieto,ThreeCycle,78,eval_input,2020-04-06 23:13:59,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->A + D->A
}",true,,,,,
jnieto,ThreeCycle,79,eval_input,2020-04-06 23:14:23,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + D->A
}",false,,,,,
jnieto,ThreeCycle,80,eval_input,2020-04-06 23:14:27,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->B + D->A
}",false,,,,,
jnieto,ThreeCycle,81,eval_input,2020-04-06 23:14:37,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->A + C->A + D->A
}",false,,,,,
jnieto,ThreeCycle,82,eval_input,2020-04-06 23:14:42,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->A + D->A
}",true,,,,,
jnieto,ThreeCycle,83,eval_input,2020-04-06 23:14:56,"inst myInst {
  Node = A + B + C 
  edges = A->B + B->C + C->A 
}",true,,,,,
jnieto,ThreeCycle,84,eval_input,2020-04-06 23:15:08,"inst myInst {
  Node = A + B + C 
  edges = A->B + B->C + C->A + C->B
}",true,,,,,
jnieto,ThreeCycle,85,eval_input,2020-04-06 23:15:17,"inst myInst {
  Node = A + B + C 
  edges = A->B + B->C + C->A + C->B + C->C
}",true,,,,,
jnieto,ThreeCycle,86,eval_input,2020-04-06 23:15:38,"inst myInst {
  Node = A + B + C 
  edges = A->B + B->C + C->A + C->B + C->C
}",true,,,,,
jnieto,ThreeCycle,87,eval_input,2020-04-06 23:15:45,"inst myInst {
  Node = A + B + C 
  edges = A->B + B->C + C->A + C->B + C->C + A->A
}",true,,,,,
jnieto,ThreeCycle,88,eval_input,2020-04-06 23:15:58,"inst myInst {
  Node = A + B + C 
  edges = A->B + B->C + C->A + C->B + C->C + A->A + A->C
}",true,,,,,
jnieto,ThreeCycle,89,eval_input,2020-04-06 23:16:12,"inst myInst {
  Node = A + B + C 
  edges = A->B + B->C + B->A + C->A + C->B + C->C + A->A + A->C
}",true,,,,,
jnieto,ThreeCycle,90,eval_input,2020-04-06 23:16:16,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + B->A + C->A + C->B + C->C + A->A + A->C
}",true,,,,,
jnieto,ThreeCycle,91,eval_input,2020-04-06 23:16:23,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + B->A + C->A + C->B + C->C + A->A + A->C
}",true,,,,,
jnieto,ThreeCycle,92,eval_input,2020-04-06 23:16:29,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + D->A + B->A + C->A + C->B + C->C + A->A + A->C
}",true,,,,,
jnieto,ThreeCycle,93,eval_input,2020-04-06 23:16:34,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + D->B + B->A + C->A + C->B + C->C + A->A + A->C
}",true,,,,,
jnieto,ThreeCycle,94,eval_input,2020-04-06 23:20:49,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + D->A
}",false,,,,,
jnieto,ThreeCycle,95,eval_input,2020-04-06 23:21:06,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + D->A  + A->A
}",false,,,,,
jnieto,ThreeCycle,96,quiz_answer,2020-04-06 23:21:45,"inst myInst {
      Node = A 
      edges = A->A
    }",false,0,false,true,,
jnieto,ThreeCycle,97,quiz_answer,2020-04-06 23:21:50,"inst myInst {
      Node = A
      edges = none
    }",true,1,false,false,,
jnieto,ThreeCycle,98,eval_input,2020-04-06 23:21:55,"inst myInst {
  Node = A + B + C + D
  edges = A->B + B->C + C->D + D->A  + A->A
}",false,,,,,
jnieto,ThreeCycle,99,quiz_answer,2020-04-06 23:22:25,"inst myInst {
      Node = A 
      edges = A->A
    }",false,0,false,true,,
jnieto,ThreeCycle,100,quiz_answer,2020-04-06 23:22:28,"inst myInst {
      Node = A
      edges = none
    }",true,1,false,false,,
jnieto,ThreeCycle,101,quiz_answer,2020-04-06 23:22:53,"inst myInst {
      Node = A 
      edges = A->A
    }",false,0,false,true,,
jnieto,ThreeCycle,102,quiz_answer,2020-04-06 23:22:57,"inst myInst {
      Node = A
      edges = none
    }",false,1,false,true,,
jnieto,ThreeCycle,103,quiz_answer,2020-04-06 23:23:00,"inst myInst {
      Node = A + B
      edges = A->B + B->A
    }",true,2,false,false,,
jnieto,ThreeCycle,104,final_answer,2020-04-06 23:23:03,,,,,,"I'm genuinely unsure, this one is very tough!",
drozenb1,ThreeCycle,0,eval_input,2020-04-07 10:41:46,"inst myInst {
  Node = A
       + B
       + C
  edges = none
}",false,,,,,
drozenb1,ThreeCycle,1,eval_input,2020-04-07 10:42:45,"inst myInst {
  Node = A
       + B
       + C
  edges = A -> B
}",false,,,,,
drozenb1,ThreeCycle,2,eval_input,2020-04-07 10:43:19,"inst myInst {
  Node = A
       + B
       + C
  edges = A -> B
}",false,,,,,
drozenb1,ThreeCycle,3,eval_input,2020-04-07 10:43:19,"inst myInst {
  Node = A
       + B
       + C
  edges = A -> B
}",false,,,,,
drozenb1,ThreeCycle,4,eval_input,2020-04-07 10:43:24,"inst myInst {
  Node = A
       + B
       + C
  edges = A -> B
}",false,,,,,
drozenb1,ThreeCycle,5,eval_input,2020-04-07 10:43:30,"inst myInst {
  Node = A
       + B
       + C
  edges = A -> B + B -> A
}",false,,,,,
drozenb1,ThreeCycle,6,eval_input,2020-04-07 10:43:42,"inst myInst {
  Node = A
       + B
       + C
  edges = A -> B + B -> C
}",false,,,,,
drozenb1,ThreeCycle,7,eval_input,2020-04-07 10:43:48,"inst myInst {
  Node = A
       + B
       + C
  edges = A -> B + B -> C + C -> A
}",true,,,,,
drozenb1,ThreeCycle,8,eval_input,2020-04-07 10:44:11,"inst myInst {
  Node = A
       + B
       + C
  edges = A -> B + B -> C + A -> C
}",false,,,,,
drozenb1,ThreeCycle,9,eval_input,2020-04-07 10:45:02,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> B 
        + B -> C 
        + C -> A
}",true,,,,,
drozenb1,ThreeCycle,10,eval_input,2020-04-07 10:46:04,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> B 
        + B -> C 
        + C -> D
        + D -> A
}",false,,,,,
drozenb1,ThreeCycle,11,eval_input,2020-04-07 10:46:42,"inst myInst {
  Node = A
       + B
       + C
       + D
  edges = A -> B 
        + B -> C 
        + C -> D
        + D -> A
}",false,,,,,
drozenb1,ThreeCycle,12,eval_input,2020-04-07 10:46:48,"inst myInst {
  Node = A
       + B
       + C
       + D
       + E
  edges = A -> B 
        + B -> C 
        + C -> D
        + D -> A
}",false,,,,,
drozenb1,ThreeCycle,13,eval_input,2020-04-07 10:46:59,"inst myInst {
  Node = A
       + B
       + C
       + D
       + E
  edges = A -> B 
        + B -> C 
        + C -> D
        + D -> E 
        + E -> A
}",false,,,,,
drozenb1,ThreeCycle,14,eval_input,2020-04-07 10:47:19,"inst myInst {
  Node = A
       + B
       + C
       + D
       + E
  edges = A -> B 
        + B -> C 
        + C -> A
}",true,,,,,
drozenb1,ThreeCycle,15,eval_input,2020-04-07 10:47:32,"inst myInst {
  Node = A
       + B
       + C
       + D
       + E
  edges = A -> B 
        + B -> A
}",false,,,,,
drozenb1,ThreeCycle,16,eval_input,2020-04-07 10:47:41,"inst myInst {
  Node = A
       + B
       
  edges = A -> B 
        + B -> A
}",false,,,,,
drozenb1,ThreeCycle,17,eval_input,2020-04-07 10:50:00,"inst myInst {
  Node = A
       
  edges = A -> A
}",false,,,,,
drozenb1,ThreeCycle,18,eval_input,2020-04-07 10:50:18,"inst myInst {
  Node = A + B + C
       
  edges = A -> B
}",false,,,,,
drozenb1,ThreeCycle,19,eval_input,2020-04-07 10:50:19,"inst myInst {
  Node = A + B + C
       
  edges = A -> B
}",false,,,,,
drozenb1,ThreeCycle,20,eval_input,2020-04-07 10:50:20,"inst myInst {
  Node = A + B + C
       
  edges = A -> B
}",false,,,,,
drozenb1,ThreeCycle,21,eval_input,2020-04-07 10:51:04,"inst myInst {
  Node = A + B + C
       
  edges = A -> B
          + B -> C 
          + C -> A
}",true,,,,,
drozenb1,ThreeCycle,22,eval_input,2020-04-07 10:51:26,"inst myInst {
  Node = none
       
  edges = none
}",false,,,,,
drozenb1,ThreeCycle,23,quiz_answer,2020-04-07 10:51:41,"inst myInst {
      Node = A 
      edges = A->A
    }",false,0,false,true,,
drozenb1,ThreeCycle,24,quiz_answer,2020-04-07 10:51:51,"inst myInst {
      Node = A
      edges = none
    }",false,1,false,true,,
drozenb1,ThreeCycle,25,quiz_answer,2020-04-07 10:51:55,"inst myInst {
      Node = A + B
      edges = A->B + B->A
    }",false,2,false,true,,
drozenb1,ThreeCycle,26,quiz_answer,2020-04-07 10:52:03,"inst myInst {
      Node = A + B + C
      edges = A->B + A->C + B->C
    }",false,3,false,true,,
drozenb1,ThreeCycle,27,quiz_answer,2020-04-07 10:52:22,"inst myInst {
      Node = A + B + C
      edges = A->B + B->C + C->A
    }",true,4,true,true,,
drozenb1,ThreeCycle,28,quiz_answer,2020-04-07 10:52:31,"inst myInst {
      Node = A + B + C
      edges = A->B + C->B
    }",false,5,false,true,,
drozenb1,ThreeCycle,29,quiz_answer,2020-04-07 10:52:38,"inst myInst {
      Node = A + B + C + D
      edges = A->B + B->C + C->D + D->A
    }",false,6,false,true,,
